Outlet,Receipt Number,Date,Time,Category,Brand,Items,Variant,SKU,Quantity,Modifier Applied,Discount Applied,Gross Sales,Discounts,Refunds,Net Sales,Gratuity,Tax,Sales Type,Collected By,Served By,Customer,Payment Method,Event Type,Reason of Refund
KM02 Coffee And Workingspace,1O5NB5,19-06-2023,19:16:50,Drink_Tea Series,Unbranded,Lemon Tea Ice,,,1,,,22000,0,0,22000,1100.0,0,RushHours,Kasir 03,,,Cash,Payment,
KM02 Coffee And Workingspace,1O5NB4,19-06-2023,19:11:23,Drink_Coffee,Unbranded,Kopi Susu KM-02 Ice,,,1,,,27000,0,0,27000,1350.0,0,RushHours,Kasir 03,,,Cash,Payment,
KM02 Coffee And Workingspace,1O5NB4,19-06-2023,19:11:23,Drink_Coffee,Unbranded,Cappucino Hot,,,1,,,25000,0,0,25000,1250.0,0,RushHours,Kasir 03,,,Cash,Payment,
KM02 Coffee And Workingspace,1O5NB4,19-06-2023,19:11:23,Food_Snack Salty,Unbranded,Kentang Goreng,,,1,,,22000,0,0,22000,1100.0,0,RushHours,Kasir 03,,,Cash,Payment,
KM02 Coffee And Workingspace,1O5NB3,19-06-2023,18:53:17,Food_Snack Salty,Unbranded,Creamy White Sauce Wedges,,,1,,,25000,0,0,25000,1250.0,0,RushHours,Kasir 03,,,Gopay,Payment,
KM02 Coffee And Workingspace,1O5NB3,19-06-2023,18:53:17,Drink_Others,Unbranded,Mineral,,,1,,,10000,0,0,10000,500.0,0,RushHours,Kasir 03,,,Gopay,Payment,
KM02 Coffee And Workingspace,1O5NB3,19-06-2023,18:53:17,Food_Snack Salty,Unbranded,Chicken Wings Original,,,1,,,25000,0,0,25000,1250.0,0,RushHours,Kasir 03,,,Gopay,Payment,
KM02 Coffee And Workingspace,1O5NB2,19-06-2023,18:50:03,Drink_Coffee,Unbranded,Kopi Susu Ice,,,2,,,40000,0,0,40000,2000.0,0,DineIn,Kasir 03,,,Gopay,Payment,
KM02 Coffee And Workingspace,1O5NB1,19-06-2023,18:31:41,Drink_Moctail,Unbranded,Orange Yakult,,,1,,,25000,0,0,25000,1250.0,0,DineIn,Kasir 03,,,Cash,Payment,
KM02 Coffee And Workingspace,1O5NB1,19-06-2023,18:31:41,Food_Snack Salty,Unbranded,Potatoe Wedges,,,1,,,20000,0,0,20000,1000.0,0,DineIn,Kasir 03,,,Cash,Payment,
KM02 Coffee And Workingspace,1O5NB1,19-06-2023,18:31:41,Drink_Coffee,Unbranded,Cafe Latte Ice,,,1,,,23000,0,0,23000,1150.0,0,DineIn,Kasir 03,,,Cash,Payment,
KM02 Coffee And Workingspace,1O5NB0,19-06-2023,17:28:31,Drink_Manual Brew,Unbranded,Vietnam Drip,,,1,,,20000,0,0,20000,1000.0,0,DineIn,Kasir 03,,,Cash,Payment,
KM02 Coffee And Workingspace,1O5NAZ,19-06-2023,17:22:24,Drink_Coffee,Unbranded,Moccacino Hot,,,1,,,23000,0,0,23000,1150.0,0,DineIn,Kasir 03,,,Cash,Payment,
KM02 Coffee And Workingspace,1O5NAZ,19-06-2023,17:22:24,Drink_Coffee,Unbranded,Latte Vanilla Ice,,,2,,,54000,0,0,54000,2700.0,0,DineIn,Kasir 03,,,Cash,Payment,
KM02 Coffee And Workingspace,1O5NAY,19-06-2023,17:13:56,Drink_Milkshake,Unbranded,Nutella Milkshake,,,1,,,30000,0,0,30000,1500.0,0,DineIn,Kasir 03,,,Cash,Payment,
KM02 Coffee And Workingspace,1O5NAY,19-06-2023,17:13:56,Food_Snack Salty,Unbranded,Potatoe Wedges,,,1,,,20000,0,0,20000,1000.0,0,DineIn,Kasir 03,,,Cash,Payment,
KM02 Coffee And Workingspace,1O5NAX,19-06-2023,17:05:46,Working Space,Unbranded,Extra Hours/ Person,,,1,,,10000,0,0,10000,500.0,0,DineIn,Kasir 03,,,BCA,Payment,
KM02 Coffee And Workingspace,1O5NAX,19-06-2023,17:05:46,Drink_Coffee,Unbranded,Pandan Coffee Milk/Hot,,,1,,,22000,0,0,22000,1100.0,0,DineIn,Kasir 03,,,BCA,Payment,
KM02 Coffee And Workingspace,1O5NAW,19-06-2023,16:48:10,Uncategorized,Unbranded,Custom Amount,,,1,,,40000,0,0,40000,2000.0,0,DineIn,Kasir 03,,,Cash,Payment,
KM02 Coffee And Workingspace,1O5NAW,19-06-2023,16:48:10,Food_Snack Salty,Unbranded,Tahu Isi,,,1,,,20000,0,0,20000,1000.0,0,DineIn,Kasir 03,,,Cash,Payment,
KM02 Coffee And Workingspace,1O5NAW,19-06-2023,16:48:10,Drink_Tea Series,Unbranded,Lychee Tea Ice,,,1,,,20000,0,0,20000,1000.0,0,DineIn,Kasir 03,,,Cash,Payment,
KM02 Coffee And Workingspace,1O5NAW,19-06-2023,16:48:10,Food_Snack Salty,Unbranded,Lunpia mini KM02,,,1,,,22500,0,0,22500,1125.0,0,DineIn,Kasir 03,,,Cash,Payment,
KM02 Coffee And Workingspace,1O5NAV,19-06-2023,16:47:08,Drink_Non Coffee,Unbranded,Chocolate Hot,,,1,,,25000,0,0,25000,1250.0,0,DineIn,Kasir 03,,,Gopay,Payment,
KM02 Coffee And Workingspace,1O5NAV,19-06-2023,16:47:08,Food_Snack Salty,Unbranded,Kentang Goreng,,,1,,,20000,0,0,20000,1000.0,0,DineIn,Kasir 03,,,Gopay,Payment,
KM02 Coffee And Workingspace,1O5NAV,19-06-2023,16:47:08,New Menu September,Unbranded,Fried Meatball Dumpling,,,1,,,25000,0,0,25000,1250.0,0,DineIn,Kasir 03,,,Gopay,Payment,
KM02 Coffee And Workingspace,1O5NAU,19-06-2023,16:39:14,Food_Snack Salty,Unbranded,Kentang Goreng,,,1,,,20000,0,0,20000,1000.0,0,DineIn,Kasir 03,,,Cash,Payment,
KM02 Coffee And Workingspace,1O5NAT,19-06-2023,16:26:02,Food_Snack Salty,Unbranded,Potatoe Wedges,,,1,,,20000,0,0,20000,1000.0,0,DineIn,Kasir 03,,,Cash,Payment,
KM02 Coffee And Workingspace,1O5NAT,19-06-2023,16:26:02,Drink_Squash Series,Unbranded,Mango Squash,,,1,,,25000,0,0,25000,1250.0,0,DineIn,Kasir 03,,,Cash,Payment,
KM02 Coffee And Workingspace,1O5NAT,19-06-2023,16:26:02,Drink_Squash Series,Unbranded,Red Blue Ocean,,,1,,,25000,0,0,25000,1250.0,0,DineIn,Kasir 03,,,Cash,Payment,
KM02 Coffee And Workingspace,1O5NAS,19-06-2023,16:14:14,Drink_Non Coffee,Unbranded,Chocolate Ice,,,1,,,25000,0,0,25000,1250.0,0,DineIn,Kasir 03,,,Cash,Payment,
KM02 Coffee And Workingspace,1O5NAS,19-06-2023,16:14:14,Drink_Non Coffee,Unbranded,Ritz Velvet,,,1,,,28000,0,0,28000,1400.0,0,DineIn,Kasir 03,,,Cash,Payment,
KM02 Coffee And Workingspace,1O5NAR,19-06-2023,15:44:20,Drink_Tea Series,Unbranded,Lychee Tea Ice,,,3,,,60000,0,0,60000,3000.0,0,DineIn,Kasir 03,,,Cash,Payment,
KM02 Coffee And Workingspace,1O5NAR,19-06-2023,15:44:20,Drink_Others,Unbranded,Mineral,,,2,,,14000,0,0,14000,700.0,0,DineIn,Kasir 03,,,Cash,Payment,
KM02 Coffee And Workingspace,1O5NAR,19-06-2023,15:44:20,Food_Should Try,Unbranded,Mix Platter,,,1,,,30000,0,0,30000,1500.0,0,DineIn,Kasir 03,,,Cash,Payment,
KM02 Coffee And Workingspace,1O5NAR,19-06-2023,15:44:20,New Menu September,Unbranded,Nasi Campur Cumi Sambal Hijau,,,1,,,45000,0,0,45000,2250.0,0,DineIn,Kasir 03,,,Cash,Payment,
KM02 Coffee And Workingspace,1O5NAR,19-06-2023,15:44:20,Food_Toast,Unbranded,Choco Cheese Toast,,,1,,,25000,0,0,25000,1250.0,0,DineIn,Kasir 03,,,Cash,Payment,
KM02 Coffee And Workingspace,1O5NAR,19-06-2023,15:44:20,Drink_Coffee,Unbranded,Moccacino Ice,,,1,,,23000,0,0,23000,1150.0,0,DineIn,Kasir 03,,,Cash,Payment,
KM02 Coffee And Workingspace,1O5NAR,19-06-2023,15:44:20,Drink_Tea Series,Unbranded,Lemon Tea Hot,,,2,,,40000,0,0,40000,2000.0,0,DineIn,Kasir 03,,,Cash,Payment,
KM02 Coffee And Workingspace,1O5NAR,19-06-2023,15:44:20,Food_Nusantara,Unbranded,Bebek Goreng KM.02,,,1,,,47500,0,0,47500,2375.0,0,DineIn,Kasir 03,,,Cash,Payment,
KM02 Coffee And Workingspace,1O5NAR,19-06-2023,15:44:20,New Menu September,Unbranded,Nasi Campur Empal,,,1,,,45000,0,0,45000,2250.0,0,DineIn,Kasir 03,,,Cash,Payment,
KM02 Coffee And Workingspace,1O5NAR,19-06-2023,15:44:20,Food_Rice Bowl,Unbranded,Beef Black Papper,,,1,,,38000,0,0,38000,1900.0,0,DineIn,Kasir 03,,,Cash,Payment,
KM02 Coffee And Workingspace,1O5NAQ,19-06-2023,15:41:17,Food_Rice Bowl,Unbranded,Beef Black Papper,,,1,,,38000,0,0,38000,1900.0,0,DineIn,Kasir 03,,,Cash,Payment,
KM02 Coffee And Workingspace,1O5NAQ,19-06-2023,15:41:17,Drink_Non Coffee,Unbranded,Special Chocolate Ice,,,1,,,25000,0,0,25000,1250.0,0,DineIn,Kasir 03,,,Cash,Payment,
KM02 Coffee And Workingspace,1O5NAQ,19-06-2023,15:41:17,Food_Rice Bowl,Unbranded,Beef Ricebowl,,,1,,,35000,0,0,35000,1750.0,0,DineIn,Kasir 03,,,Cash,Payment,
KM02 Coffee And Workingspace,1O5NAQ,19-06-2023,15:41:17,Drink_Squash Series,Unbranded,Orange Squash,,,1,,,25000,0,0,25000,1250.0,0,DineIn,Kasir 03,,,Cash,Payment,
KM02 Coffee And Workingspace,1O5NAQ,19-06-2023,15:41:17,Food_Snack Salty,Unbranded,Tempe,,,2,,,40000,0,0,40000,2000.0,0,DineIn,Kasir 03,,,Cash,Payment,
KM02 Coffee And Workingspace,1O5NAQ,19-06-2023,15:41:17,Drink_Squash Series,Unbranded,Strawberry Squash,,,1,,,25000,0,0,25000,1250.0,0,DineIn,Kasir 03,,,Cash,Payment,
KM02 Coffee And Workingspace,1O5NAQ,19-06-2023,15:41:17,Drink_Coffee,Unbranded,Avocoffe,,,1,,,25000,0,0,25000,1250.0,0,DineIn,Kasir 03,,,Cash,Payment,
KM02 Coffee And Workingspace,1O5NAQ,19-06-2023,15:41:17,Drink_Tea Series,Unbranded,Regular Tea Ice,,,1,,,18000,0,0,18000,900.0,0,DineIn,Kasir 03,,,Cash,Payment,
KM02 Coffee And Workingspace,1O5NAQ,19-06-2023,15:41:17,Drink_Coffee,Unbranded,Kopi Susu Ice,,,1,,,20000,0,0,20000,1000.0,0,DineIn,Kasir 03,,,Cash,Payment,
KM02 Coffee And Workingspace,1O5NAQ,19-06-2023,15:41:17,Drink_Others,Unbranded,Mineral,,,3,,,21000,0,0,21000,1050.0,0,DineIn,Kasir 03,,,Cash,Payment,
KM02 Coffee And Workingspace,1O5NAP,19-06-2023,15:33:12,Drink_Moctail,Unbranded,Lychee Yakult,,,1,,,25000,0,0,25000,1250.0,0,DineIn,Kasir 03,,,Cash,Payment,
KM02 Coffee And Workingspace,1O5NAO,19-06-2023,15:31:28,Drink_Manual Brew,Unbranded,Tubruk,,18000.0,1,,,18000,0,0,18000,900.0,0,DineIn,Kasir 03,,,Cash,Payment,
KM02 Coffee And Workingspace,1O5NAN,19-06-2023,15:25:51,Drink_Coffee,Unbranded,Cappucino Ice,,,1,,,23000,0,0,23000,1150.0,0,DineIn,Kasir 03,,,Gopay,Payment,
KM02 Coffee And Workingspace,1O5NAN,19-06-2023,15:25:51,Drink_Coffee,Unbranded,Cafe Latte Hot,,,1,,,23000,0,0,23000,1150.0,0,DineIn,Kasir 03,,,Gopay,Payment,
KM02 Coffee And Workingspace,1O5NAN,19-06-2023,15:25:51,Drink_Manual Brew,Unbranded,Vietnam Drip,,,1,,,20000,0,0,20000,1000.0,0,DineIn,Kasir 03,,,Gopay,Payment,
KM02 Coffee And Workingspace,1O5NAM,19-06-2023,15:23:17,Drink_Coffee,Unbranded,Avocoffe,,,1,,,25000,0,0,25000,1250.0,0,DineIn,Kasir 03,,,Cash,Payment,
KM02 Coffee And Workingspace,1O5NAM,19-06-2023,15:23:17,Drink_Tea Series,Unbranded,Regular Tea Ice,,,1,,,18000,0,0,18000,900.0,0,DineIn,Kasir 03,,,Cash,Payment,
KM02 Coffee And Workingspace,1O5NAM,19-06-2023,15:23:17,Food_Snack Salty,Unbranded,Kentang Goreng,,,1,,,20000,0,0,20000,1000.0,0,DineIn,Kasir 03,,,Cash,Payment,
KM02 Coffee And Workingspace,1O5NAL,19-06-2023,13:41:52,Drink_Coffee,Unbranded,Kopi Susu KM-02 Ice,,,1,,,25000,0,0,25000,1250.0,0,DineIn,Kasir 03,,,Cash,Payment,
KM02 Coffee And Workingspace,1O5NAK,19-06-2023,13:40:12,Food_Rice Bowl,Unbranded,Beef Ricebowl,,,1,,,35000,0,0,35000,1750.0,0,DineIn,Kasir 03,,,Cash,Payment,
KM02 Coffee And Workingspace,1O5NAJ,19-06-2023,13:25:29,Food_Spagetti,Unbranded,Carbonara,,,1,,,30000,0,0,30000,1500.0,0,DineIn,Kasir 03,,,Other EDC,Payment,
KM02 Coffee And Workingspace,1O5NAJ,19-06-2023,13:25:29,Food_Should Try,Unbranded,Crispy Chicken Steak,,,1,,,30000,0,0,30000,1500.0,0,DineIn,Kasir 03,,,Other EDC,Payment,
KM02 Coffee And Workingspace,1O5NAJ,19-06-2023,13:25:29,Drink_Tea Series,Unbranded,Regular Tea Hot,,,2,,,36000,0,0,36000,1800.0,0,DineIn,Kasir 03,,,Other EDC,Payment,
KM02 Coffee And Workingspace,1O5NAJ,19-06-2023,13:25:29,New Menu September,Unbranded,Nasi Campur Cumi Sambal Hijau,,,1,,,45000,0,0,45000,2250.0,0,DineIn,Kasir 03,,,Other EDC,Payment,
KM02 Coffee And Workingspace,1O5NAI,19-06-2023,13:18:48,Drink_Others,Unbranded,Mineral,,,1,,,7000,0,0,7000,350.0,0,DineIn,Kasir 03,,,BCA,Payment,
KM02 Coffee And Workingspace,1O5NAI,19-06-2023,13:18:48,Food_Spagetti,Unbranded,Carbonara,,,1,,,30000,0,0,30000,1500.0,0,DineIn,Kasir 03,,,BCA,Payment,
KM02 Coffee And Workingspace,1O5NAI,19-06-2023,13:18:48,Uncategorized,Unbranded,Custom Amount,,,1,,,40000,0,0,40000,2000.0,0,DineIn,Kasir 03,,,BCA,Payment,
KM02 Coffee And Workingspace,1O5NAH,19-06-2023,13:11:22,Others_Cigarette,Unbranded,Sampoerna AMild 12 Merah,,,1,,,24000,0,0,24000,1200.0,0,DineIn,Kasir 03,,,Cash,Payment,
KM02 Coffee And Workingspace,1O5NAH,19-06-2023,13:11:22,Drink_Non Coffee,Unbranded,Avochoco,,,1,,,25000,0,0,25000,1250.0,0,DineIn,Kasir 03,,,Cash,Payment,
KM02 Coffee And Workingspace,1O5NAH,19-06-2023,13:11:22,Drink_Coffee,Unbranded,Kopi Susu Ice,,,1,,,20000,0,0,20000,1000.0,0,DineIn,Kasir 03,,,Cash,Payment,
KM02 Coffee And Workingspace,1O5NAG,19-06-2023,12:54:21,Drink_Coffee,Unbranded,Cappucino Ice,,,1,,,23000,0,0,23000,1150.0,0,DineIn,Kasir 03,,,Gopay,Payment,
KM02 Coffee And Workingspace,1O5NAG,19-06-2023,12:54:21,Food_Should Try,Unbranded,Mix Platter,,,1,,,30000,0,0,30000,1500.0,0,DineIn,Kasir 03,,,Gopay,Payment,
KM02 Coffee And Workingspace,1O5NAG,19-06-2023,12:54:21,New Menu_Food,Unbranded,Bibimbap KM.02,,,1,,,38000,0,0,38000,1900.0,0,DineIn,Kasir 03,,,Gopay,Payment,
KM02 Coffee And Workingspace,1O5NAG,19-06-2023,12:54:21,New Menu_Drink,Unbranded,Praline Ice Coffee,,,1,,,30000,0,0,30000,1500.0,0,DineIn,Kasir 03,,,Gopay,Payment,
KM02 Coffee And Workingspace,1O5NAF,19-06-2023,12:43:24,Drink_Coffee,Unbranded,Kopi Susu KM-02 Ice,,,1,,,25000,0,0,25000,1250.0,0,DineIn,Kasir 03,,,Other,Payment,
KM02 Coffee And Workingspace,1O5NAF,19-06-2023,12:43:24,Food_Rice Bowl,Unbranded,Beef Black Papper,,,1,,,38000,0,0,38000,1900.0,0,DineIn,Kasir 03,,,Other,Payment,
KM02 Coffee And Workingspace,1O5NAE,18-06-2023,22:52:00,Drink_Coffee,Unbranded,Salted Caramel Latte Ice,,,1,,,30000,0,0,30000,1500.0,0,RushHours,Kasir 03,,,Gopay,Payment,
KM02 Coffee And Workingspace,1O5NAE,18-06-2023,22:52:00,Drink_Coffee,Unbranded,Kopi Susu KM-02 Ice,,,1,,,27000,0,0,27000,1350.0,0,RushHours,Kasir 03,,,Gopay,Payment,
KM02 Coffee And Workingspace,1O5NAE,18-06-2023,22:52:00,Food_Snack Sweet,Unbranded,Keju Aroma,,,2,,,44000,0,0,44000,2200.0,0,RushHours,Kasir 03,,,Gopay,Payment,
KM02 Coffee And Workingspace,1O5NAE,18-06-2023,22:52:00,Drink_Others,Unbranded,Mineral,,,1,,,10000,0,0,10000,500.0,0,RushHours,Kasir 03,,,Gopay,Payment,
KM02 Coffee And Workingspace,1O5NAE,18-06-2023,22:52:00,Food_Snack Sweet,Unbranded,Croffle,,,1,,,22000,0,0,22000,1100.0,0,RushHours,Kasir 03,,,Gopay,Payment,
KM02 Coffee And Workingspace,1O5NAD,18-06-2023,22:18:47,Drink_Tea Series,Unbranded,Lemon Tea Hot,,,2,,,44000,0,0,44000,2200.0,0,RushHours,Kasir 03,,,Cash,Payment,
KM02 Coffee And Workingspace,1O5NAD,18-06-2023,22:18:47,Food_Snack Salty,Unbranded,Lunpia mini KM02,,,1,,,22500,0,0,22500,1125.0,0,RushHours,Kasir 03,,,Cash,Payment,
KM02 Coffee And Workingspace,1O5NAC,18-06-2023,21:47:32,Drink_Coffee,Unbranded,Cappucino Hot,,,1,,,23000,0,0,23000,1150.0,0,DineIn,Kasir 03,,,Gopay,Payment,
KM02 Coffee And Workingspace,1O5NAC,18-06-2023,21:47:32,Food_Snack Salty,Unbranded,Kentang Goreng,,,2,,,44000,0,0,44000,2200.0,0,RushHours,Kasir 03,,,Gopay,Payment,
KM02 Coffee And Workingspace,1O5NAC,18-06-2023,21:47:32,Food_Snack Salty,Unbranded,Kentang Goreng,,,1,,,20000,0,0,20000,1000.0,0,DineIn,Kasir 03,,,Gopay,Payment,
KM02 Coffee And Workingspace,1O5NAC,18-06-2023,21:47:32,Food_Snack Sweet,Unbranded,Flying Banana,,,1,,,25000,0,0,25000,1250.0,0,DineIn,Kasir 03,,,Gopay,Payment,
KM02 Coffee And Workingspace,1O5NAB,18-06-2023,21:13:01,Drink_Moctail,Unbranded,Lychee Yakult,,,1,,,25000,0,0,25000,1250.0,0,RushHours,Kasir 03,,,Cash,Payment,
KM02 Coffee And Workingspace,1O5NAA,18-06-2023,21:08:25,Drink_Coffee,Unbranded,Pandan Coffee Milk/Hot,,,1,,,25000,0,0,25000,1250.0,0,RushHours,Kasir 03,,,Other,Payment,
KM02 Coffee And Workingspace,1O5NAA,18-06-2023,21:08:25,Drink_Tea Series,Unbranded,Thai Tea Ice,,,1,,,27000,0,0,27000,1350.0,0,RushHours,Kasir 03,,,Other,Payment,
KM02 Coffee And Workingspace,1O5NA9,18-06-2023,20:41:43,Food_Snack Salty,Unbranded,Crispy Chicken Skins,,,1,,,20000,0,0,20000,1000.0,0,RushHours,Kasir 03,,,Gopay,Payment,
KM02 Coffee And Workingspace,1O5NA8,18-06-2023,20:41:05,Food_Snack Salty,Unbranded,Partial Refund for: 1O5NA8 - Tempe,,,-1,,,0,0,20000,-20000,-1000.0,0,RushHours,Kasir 03,,,Gopay,Refund,stok kosong
KM02 Coffee And Workingspace,1O5NA8,18-06-2023,20:34:42,Drink_Coffee,Unbranded,Kopi Susu Ice,,,1,,,25000,0,0,25000,1250.0,0,RushHours,Kasir 03,,,Gopay,Payment,
KM02 Coffee And Workingspace,1O5NA8,18-06-2023,20:34:42,Drink_Signature Series,Unbranded,Cookies and Cream,,,1,,,35000,0,0,35000,1750.0,0,RushHours,Kasir 03,,,Gopay,Payment,
KM02 Coffee And Workingspace,1O5NA8,18-06-2023,20:34:42,Food_Snack Salty,Unbranded,Tempe,,,1,,,20000,0,0,20000,1000.0,0,RushHours,Kasir 03,,,Gopay,Payment,
KM02 Coffee And Workingspace,1O5NA7,18-06-2023,20:17:42,Drink_Squash Series,Unbranded,Lychee Squash,,,1,,,25000,0,0,25000,1250.0,0,RushHours,Kasir 03,,,Other,Payment,
KM02 Coffee And Workingspace,1O5NA7,18-06-2023,20:17:42,Drink_Moctail,Unbranded,Mango Yakult,,,1,,,25000,0,0,25000,1250.0,0,RushHours,Kasir 03,,,Other,Payment,
KM02 Coffee And Workingspace,1O5NA6,18-06-2023,19:47:24,Food_Snack Salty,Unbranded,Kentang Goreng,,,1,,,22000,0,0,22000,1100.0,0,RushHours,Kasir 03,,,Cash,Payment,
KM02 Coffee And Workingspace,1O5NA6,18-06-2023,19:47:24,Drink_Manual Brew,Unbranded,Americano Ice,,,1,,,22000,0,0,22000,1100.0,0,RushHours,Kasir 03,,,Cash,Payment,
KM02 Coffee And Workingspace,1O5NA5,18-06-2023,19:10:40,Drink_Tea Series,Unbranded,Lychee Tea Ice,,,1,,,22000,0,0,22000,1100.0,0,RushHours,Kasir 03,,,Cash,Payment,
KM02 Coffee And Workingspace,1O5NA4,18-06-2023,19:04:28,Drink_Coffee,Unbranded,Kopi Susu Ice,,,1,,,20000,0,0,20000,1000.0,0,DineIn,Kasir 03,,,BCA,Payment,
KM02 Coffee And Workingspace,1O5NA3,18-06-2023,18:52:06,Food_Should Try,Unbranded,Mix Platter,,,1,,,30000,0,0,30000,1500.0,0,DineIn,Kasir 03,,,Other,Payment,
KM02 Coffee And Workingspace,1O5NA2,18-06-2023,18:42:56,Food_Should Try,Unbranded,Mix Platter,,,1,,,30000,0,0,30000,1500.0,0,DineIn,Kasir 03,,,Cash,Payment,
KM02 Coffee And Workingspace,1O5NA2,18-06-2023,18:42:56,Drink_Milkshake,Unbranded,Nutella Milkshake,,,1,,,30000,0,0,30000,1500.0,0,DineIn,Kasir 03,,,Cash,Payment,
KM02 Coffee And Workingspace,1O5NA1,18-06-2023,18:32:16,Drink_Coffee,Unbranded,Kopi Susu KM-02 Ice,,,1,,,25000,0,0,25000,1250.0,0,DineIn,Kasir 03,,,Cash,Payment,
KM02 Coffee And Workingspace,1O5NA0,18-06-2023,18:22:01,Drink_Tea Series,Unbranded,Regular Tea Ice,,,1,,,18000,0,0,18000,900.0,0,DineIn,Kasir 03,,,Cash,Payment,
KM02 Coffee And Workingspace,1O5N9Z,18-06-2023,18:19:13,Drink_Manual Brew,Unbranded,Tubruk,,18000.0,1,,,18000,0,0,18000,900.0,0,DineIn,Kasir 03,,,Cash,Payment,
KM02 Coffee And Workingspace,1O5N9Y,18-06-2023,18:08:08,Others_Cigarette,Unbranded,Sampoerna AMild 16 Merah,,,1,,,31000,0,0,31000,1550.0,0,DineIn,Kasir 03,,,Gopay,Payment,
KM02 Coffee And Workingspace,1O5N9X,18-06-2023,17:39:01,Uncategorized,Unbranded,Custom Amount,,,1,,,30000,0,0,30000,1500.0,0,DineIn,Kasir 03,,,Cash,Payment,
KM02 Coffee And Workingspace,1O5N9X,18-06-2023,17:39:01,Food_Ramen & Noodles,Unbranded,Indomie Goreng KM02,,,1,,,20000,0,0,20000,1000.0,0,DineIn,Kasir 03,,,Cash,Payment,
KM02 Coffee And Workingspace,1O5N9W,18-06-2023,17:35:18,Food_Snack Salty,Unbranded,Potatoe Wedges,,,1,,,20000,0,0,20000,1000.0,0,DineIn,Kasir 03,,,Cash,Payment,
KM02 Coffee And Workingspace,1O5N9V,18-06-2023,17:29:07,Food_Spagetti,Unbranded,Bolognaise,,,1,,,30000,0,0,30000,1500.0,0,DineIn,Kasir 03,,,Other,Payment,
KM02 Coffee And Workingspace,1O5N9V,18-06-2023,17:29:07,Drink_Tea Series,Unbranded,Regular Tea Hot,,,1,,,18000,0,0,18000,900.0,0,DineIn,Kasir 03,,,Other,Payment,
KM02 Coffee And Workingspace,1O5N9V,18-06-2023,17:29:07,Food_Snack Salty,Unbranded,Tempe,,,1,,,20000,0,0,20000,1000.0,0,DineIn,Kasir 03,,,Other,Payment,
KM02 Coffee And Workingspace,1O5N9V,18-06-2023,17:29:07,Food_Should Try,Unbranded,150g Beef Sirloin Steak,,,1,,,97500,0,0,97500,4875.0,0,DineIn,Kasir 03,,,Other,Payment,
KM02 Coffee And Workingspace,1O5N9V,18-06-2023,17:29:07,Drink_Tea Pot,Unbranded,Chamomile Tea Pot,,,1,,,40000,0,0,40000,2000.0,0,DineIn,Kasir 03,,,Other,Payment,
KM02 Coffee And Workingspace,1O5N9V,18-06-2023,17:29:07,Drink_Tea Series,Unbranded,Regular Tea Ice,,,1,,,18000,0,0,18000,900.0,0,DineIn,Kasir 03,,,Other,Payment,
KM02 Coffee And Workingspace,1O5N9U,18-06-2023,17:22:19,Food_Nusantara,Unbranded,Chicken Fried Rice,,,1,,,35000,0,0,35000,1750.0,0,DineIn,Kasir 03,,,Cash,Payment,
KM02 Coffee And Workingspace,1O5N9T,18-06-2023,17:08:40,Drink_Tea Series,Unbranded,Lemon Tea Ice,,,1,,,20000,0,0,20000,1000.0,0,DineIn,Kasir 03,,,Cash,Payment,
KM02 Coffee And Workingspace,1O5N9T,18-06-2023,17:08:40,Food_Additional,Unbranded,Telur/Egg,,,1,,,5000,0,0,5000,250.0,0,DineIn,Kasir 03,,,Cash,Payment,
KM02 Coffee And Workingspace,1O5N9T,18-06-2023,17:08:40,Food_Rice Bowl,Unbranded,Cheesezy Chicken Rice Bowl,,,1,,,28000,0,0,28000,1400.0,0,DineIn,Kasir 03,,,Cash,Payment,
KM02 Coffee And Workingspace,1O5N9T,18-06-2023,17:08:40,Food_Nusantara,Unbranded,Nasi Goreng Cumi Hitam,,,1,,,38000,0,0,38000,1900.0,0,DineIn,Kasir 03,,,Cash,Payment,
KM02 Coffee And Workingspace,1O5N9T,18-06-2023,17:08:40,Drink_Tea Series,Unbranded,Regular Tea Hot,,,1,,,18000,0,0,18000,900.0,0,DineIn,Kasir 03,,,Cash,Payment,
KM02 Coffee And Workingspace,1O5N9S,18-06-2023,17:05:51,Drink_Coffee,Unbranded,Pandan Coffee Milk/Hot,,,1,,,22000,0,0,22000,1100.0,0,DineIn,Kasir 03,,,BCA,Payment,
KM02 Coffee And Workingspace,1O5N9R,18-06-2023,16:57:28,Drink_Non Coffee,Unbranded,Chocolate Hot,,,1,,,25000,0,0,25000,1250.0,0,DineIn,Kasir 03,,,Cash,Payment,
KM02 Coffee And Workingspace,1O5N9R,18-06-2023,16:57:28,New Menu_Food,Unbranded,Chicken Soup,,,1,,,28000,0,0,28000,1400.0,0,DineIn,Kasir 03,,,Cash,Payment,
KM02 Coffee And Workingspace,1O5N9R,18-06-2023,16:57:28,Drink_Coffee,Unbranded,Baileys Coffee,,,1,,,28000,0,0,28000,1400.0,0,DineIn,Kasir 03,,,Cash,Payment,
KM02 Coffee And Workingspace,1O5N9Q,18-06-2023,16:48:43,Drink_Coffee,Unbranded,Kopi Susu Ice,,,1,,,20000,0,0,20000,1000.0,0,DineIn,Kasir 03,,,Cash,Payment,
